Algo Name : ALL Results averaged from 20 test cycles and if error - no results printed, Total Time , Average Small, Average Big, Average Super Big,  SMALL Avrg RAND_with_Repeats, SMALL Avrg REV_SORTED, SMALL Avrg RAND_NO_REPEATS_SHUFFLED, SMALL Avrg SORTED, SMALL Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SMALL Avrg ONE_NUMBER, SMALL Avrg ONLY_ZEROES, BIG Avrg RAND_with_Repeats, BIG Avrg REV_SORTED, BIG Avrg RAND_NO_REPEATS_SHUFFLED, BIG Avrg SORTED, BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, BIG Avrg ONE_NUMBER, BIG Avrg ONLY_ZEROES, SUP BIG Avrg RAND_with_Repeats, SUP BIG Avrg REV_SORTED, SUP BIG Avrg RAND_NO_REPEATS_SHUFFLED, SUP BIG Avrg SORTED, SUP BIG Avrg SORTED_WITH_SOME_ZEROES_INSERTED, SUP BIG Avrg ONE_NUMBER, SUP BIG Avrg ONLY_ZEROES, 
timSort_Rusev_With_Checks_imprMerge ALIGNED,955297749,20324,3157079,98382898,46263,2545,66730,1976,20881,1927,1945,7242184,245410,10952421,192371,3093028,188427,185714,232798132,5995605,341002184,4684707,94825203,4680669,4693789,
timSort_Rusev_WithMerge,1065265277,27223,3550443,109303186,77124,2550,77613,1981,27196,2007,2094,8244700,242199,12135179,192789,3654627,191822,191783,260564458,6180814,373805426,4821383,110123906,4843652,4782667,
timSort_Rusev_WithMerge ALIGNED,1053797426,23769,3497189,108338507,54428,2529,76207,1965,27359,1965,1932,8058104,244454,11985874,194762,3616215,190202,190712,257227399,6103093,370409837,4741832,110264464,4802192,4820735,
QuickSortDualPivotRusevMerge,981756789,22994,3223218,101342395,55988,2550,64800,2027,31627,2001,1963,6978538,242755,10686620,191991,4079820,191190,191612,234019683,6133195,333076971,4813907,121568128,4793735,4991150,
QuickSortDualPivotRusevMerge ALIGNED,975831518,21643,3199967,100788449,44059,2574,66589,1998,32237,2030,2016,6840692,240688,10701154,191357,4044673,190526,190675,231559867,6309947,333303328,4826314,119841604,4865163,4812925,
QuickSortDualPivotRusevMerge_3rd_merge_improve,926796144,20922,3078669,95246184,49251,2570,61111,2027,27551,1963,1978,6598998,243746,10294746,196229,3823818,195692,197454,218490161,6141184,317540777,4866234,109990757,4869738,4824440,
QuickSortDualPivotRusevMerge_3rd_merge_improve ALIGNED,920074966,19739,3040068,94761046,38726,2563,62412,2003,28403,2085,1983,6453550,242492,10231526,192506,3777648,191848,190909,217402517,6105771,316861240,4887299,108445470,4796011,4829014,
QuickSortDualPivotMerge,1053927695,25821,3479469,108549240,67201,2632,72808,2067,31958,2045,2036,7842639,241615,11700536,191288,3997334,191606,191264,255892625,6176351,364290075,4839323,119029207,4810984,4806120,
QuickSortDualPivotMerge ALIGNED,1049768600,23350,3473698,108049046,51367,2648,72048,2061,31313,1996,2018,7769822,242701,11697354,191190,4031934,191556,191329,252999688,6063240,364451563,4808284,118135073,4916352,4969126,
svpv_stl_isort,1631208303,38062,5615175,165267016,97238,26243,74071,19261,39875,4779,4969,11337452,4379845,13023388,3628146,6029262,454195,453935,313485131,131007187,387283819,112129404,189925987,11412512,11625078,
svpv_stl_isort ALIGNED,1628502965,33284,5569473,165476739,65583,26011,73212,19312,39359,4768,4743,11194605,4354610,12918122,3645262,5964190,454296,455228,312706005,131545474,391928963,111350300,188405536,11204231,11196666,
svpv_isort_qsort,1111711991,26321,3888576,111889853,60299,11388,50447,8295,27127,13519,13171,7239560,1964170,8367789,1362253,3481948,2409633,2394680,202810730,48016103,249479586,39726609,96531019,73499430,73165497,
svpv_isort_qsort ALIGNED,1102039368,23987,3814508,111420213,41861,11727,51791,8525,27135,13497,13370,7060161,1644747,8360833,1355764,3471283,2409675,2399093,201191226,47766561,248942079,40032895,95895017,73121917,72991802,
svpv_stl_isort_RusevMerge,1033126220,24197,3430637,106179819,63997,2559,69370,1994,27408,2041,2014,7828743,247429,11541656,195820,3815537,193098,192177,249796359,6097069,359685252,4809690,113115383,4833477,4921507,
svpv_stl_isort_RusevMerge ALIGNED,1027123205,22324,3380151,105946813,49885,2567,69977,2068,27642,2092,2037,7663011,241258,11448555,191333,3734399,191474,191028,248738438,6091423,359070069,4804067,113210085,4798845,4914768,
svpv_isort_qsort_RusevMerge,994221066,23093,3249946,102801275,63550,2534,65280,1992,24317,2005,1976,7498432,240495,11086710,190481,3351616,191134,190753,242790630,6102402,351361774,4767650,104879020,4908364,4799090,
svpv_isort_qsort_RusevMerge ALIGNED,986867033,21547,3236524,101927218,49149,2574,68129,2048,24897,2007,2025,7382133,242821,11114716,191164,3343623,190474,190740,240978687,6105012,349092209,5040821,102465729,5036693,4771376,
